,index,urdf_filepath,urdf_path,scene_id,task,task_ids,init_ids
5558,6038,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_8.urdf,Merom_1_int_task_collect_misplaced_items_0_8,Merom_1_int,collect_misplaced_items,0,8
5559,6039,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_9.urdf,Merom_1_int_task_collect_misplaced_items_0_9,Merom_1_int,collect_misplaced_items,0,9
5560,6040,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_10.urdf,Merom_1_int_task_collect_misplaced_items_0_10,Merom_1_int,collect_misplaced_items,0,10
5561,6041,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_11.urdf,Merom_1_int_task_collect_misplaced_items_0_11,Merom_1_int,collect_misplaced_items,0,11
5562,6042,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_12.urdf,Merom_1_int_task_collect_misplaced_items_0_12,Merom_1_int,collect_misplaced_items,0,12
5563,6043,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_13.urdf,Merom_1_int_task_collect_misplaced_items_0_13,Merom_1_int,collect_misplaced_items,0,13
5564,6044,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_14.urdf,Merom_1_int_task_collect_misplaced_items_0_14,Merom_1_int,collect_misplaced_items,0,14
5565,6045,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_15.urdf,Merom_1_int_task_collect_misplaced_items_0_15,Merom_1_int,collect_misplaced_items,0,15
5566,6046,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_16.urdf,Merom_1_int_task_collect_misplaced_items_0_16,Merom_1_int,collect_misplaced_items,0,16
5567,6047,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_17.urdf,Merom_1_int_task_collect_misplaced_items_0_17,Merom_1_int,collect_misplaced_items,0,17
5568,6048,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_18.urdf,Merom_1_int_task_collect_misplaced_items_0_18,Merom_1_int,collect_misplaced_items,0,18
5569,6049,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_19.urdf,Merom_1_int_task_collect_misplaced_items_0_19,Merom_1_int,collect_misplaced_items,0,19
5570,6050,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_20.urdf,Merom_1_int_task_collect_misplaced_items_0_20,Merom_1_int,collect_misplaced_items,0,20
5571,6051,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_21.urdf,Merom_1_int_task_collect_misplaced_items_0_21,Merom_1_int,collect_misplaced_items,0,21
5572,6052,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_22.urdf,Merom_1_int_task_collect_misplaced_items_0_22,Merom_1_int,collect_misplaced_items,0,22
5573,6053,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_23.urdf,Merom_1_int_task_collect_misplaced_items_0_23,Merom_1_int,collect_misplaced_items,0,23
5574,6054,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_24.urdf,Merom_1_int_task_collect_misplaced_items_0_24,Merom_1_int,collect_misplaced_items,0,24
5575,6055,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_25.urdf,Merom_1_int_task_collect_misplaced_items_0_25,Merom_1_int,collect_misplaced_items,0,25
5576,6056,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_26.urdf,Merom_1_int_task_collect_misplaced_items_0_26,Merom_1_int,collect_misplaced_items,0,26
5577,6057,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_27.urdf,Merom_1_int_task_collect_misplaced_items_0_27,Merom_1_int,collect_misplaced_items,0,27
5578,6058,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_28.urdf,Merom_1_int_task_collect_misplaced_items_0_28,Merom_1_int,collect_misplaced_items,0,28
5579,6059,scenes/Merom_1_int/urdf/Merom_1_int_task_collect_misplaced_items_0_29.urdf,Merom_1_int_task_collect_misplaced_items_0_29,Merom_1_int,collect_misplaced_items,0,29
5580,6060,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_0.urdf,Wainscott_0_int_task_collect_misplaced_items_0_0,Wainscott_0_int,collect_misplaced_items,0,0
5581,6061,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_1.urdf,Wainscott_0_int_task_collect_misplaced_items_0_1,Wainscott_0_int,collect_misplaced_items,0,1
5582,6062,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_2.urdf,Wainscott_0_int_task_collect_misplaced_items_0_2,Wainscott_0_int,collect_misplaced_items,0,2
5583,6063,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_3.urdf,Wainscott_0_int_task_collect_misplaced_items_0_3,Wainscott_0_int,collect_misplaced_items,0,3
5584,6064,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_4.urdf,Wainscott_0_int_task_collect_misplaced_items_0_4,Wainscott_0_int,collect_misplaced_items,0,4
5585,6065,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_5.urdf,Wainscott_0_int_task_collect_misplaced_items_0_5,Wainscott_0_int,collect_misplaced_items,0,5
5586,6066,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_6.urdf,Wainscott_0_int_task_collect_misplaced_items_0_6,Wainscott_0_int,collect_misplaced_items,0,6
5587,6067,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_7.urdf,Wainscott_0_int_task_collect_misplaced_items_0_7,Wainscott_0_int,collect_misplaced_items,0,7
5588,6068,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_8.urdf,Wainscott_0_int_task_collect_misplaced_items_0_8,Wainscott_0_int,collect_misplaced_items,0,8
5589,6069,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_9.urdf,Wainscott_0_int_task_collect_misplaced_items_0_9,Wainscott_0_int,collect_misplaced_items,0,9
5590,6070,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_10.urdf,Wainscott_0_int_task_collect_misplaced_items_0_10,Wainscott_0_int,collect_misplaced_items,0,10
5591,6071,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_11.urdf,Wainscott_0_int_task_collect_misplaced_items_0_11,Wainscott_0_int,collect_misplaced_items,0,11
5592,6072,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_12.urdf,Wainscott_0_int_task_collect_misplaced_items_0_12,Wainscott_0_int,collect_misplaced_items,0,12
5593,6073,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_13.urdf,Wainscott_0_int_task_collect_misplaced_items_0_13,Wainscott_0_int,collect_misplaced_items,0,13
5594,6074,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_14.urdf,Wainscott_0_int_task_collect_misplaced_items_0_14,Wainscott_0_int,collect_misplaced_items,0,14
5595,6075,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_15.urdf,Wainscott_0_int_task_collect_misplaced_items_0_15,Wainscott_0_int,collect_misplaced_items,0,15
5596,6076,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_16.urdf,Wainscott_0_int_task_collect_misplaced_items_0_16,Wainscott_0_int,collect_misplaced_items,0,16
5597,6077,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_17.urdf,Wainscott_0_int_task_collect_misplaced_items_0_17,Wainscott_0_int,collect_misplaced_items,0,17
5598,6078,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_18.urdf,Wainscott_0_int_task_collect_misplaced_items_0_18,Wainscott_0_int,collect_misplaced_items,0,18
5599,6079,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_19.urdf,Wainscott_0_int_task_collect_misplaced_items_0_19,Wainscott_0_int,collect_misplaced_items,0,19
5600,6080,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_20.urdf,Wainscott_0_int_task_collect_misplaced_items_0_20,Wainscott_0_int,collect_misplaced_items,0,20
5601,6081,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_21.urdf,Wainscott_0_int_task_collect_misplaced_items_0_21,Wainscott_0_int,collect_misplaced_items,0,21
5602,6082,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_22.urdf,Wainscott_0_int_task_collect_misplaced_items_0_22,Wainscott_0_int,collect_misplaced_items,0,22
5603,6083,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_23.urdf,Wainscott_0_int_task_collect_misplaced_items_0_23,Wainscott_0_int,collect_misplaced_items,0,23
5604,6084,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_24.urdf,Wainscott_0_int_task_collect_misplaced_items_0_24,Wainscott_0_int,collect_misplaced_items,0,24
5605,6085,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_25.urdf,Wainscott_0_int_task_collect_misplaced_items_0_25,Wainscott_0_int,collect_misplaced_items,0,25
5606,6086,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_26.urdf,Wainscott_0_int_task_collect_misplaced_items_0_26,Wainscott_0_int,collect_misplaced_items,0,26
5607,6087,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_27.urdf,Wainscott_0_int_task_collect_misplaced_items_0_27,Wainscott_0_int,collect_misplaced_items,0,27
5608,6088,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_28.urdf,Wainscott_0_int_task_collect_misplaced_items_0_28,Wainscott_0_int,collect_misplaced_items,0,28
5609,6089,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_collect_misplaced_items_0_29.urdf,Wainscott_0_int_task_collect_misplaced_items_0_29,Wainscott_0_int,collect_misplaced_items,0,29
5610,6090,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_0.urdf,Beechwood_0_int_task_collect_misplaced_items_0_0,Beechwood_0_int,collect_misplaced_items,0,0
5611,6091,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_1.urdf,Beechwood_0_int_task_collect_misplaced_items_0_1,Beechwood_0_int,collect_misplaced_items,0,1
5612,6092,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_2.urdf,Beechwood_0_int_task_collect_misplaced_items_0_2,Beechwood_0_int,collect_misplaced_items,0,2
5613,6093,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_3.urdf,Beechwood_0_int_task_collect_misplaced_items_0_3,Beechwood_0_int,collect_misplaced_items,0,3
5614,6094,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_4.urdf,Beechwood_0_int_task_collect_misplaced_items_0_4,Beechwood_0_int,collect_misplaced_items,0,4
5615,6095,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_5.urdf,Beechwood_0_int_task_collect_misplaced_items_0_5,Beechwood_0_int,collect_misplaced_items,0,5
5616,6096,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_6.urdf,Beechwood_0_int_task_collect_misplaced_items_0_6,Beechwood_0_int,collect_misplaced_items,0,6
5617,6097,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_7.urdf,Beechwood_0_int_task_collect_misplaced_items_0_7,Beechwood_0_int,collect_misplaced_items,0,7
5618,6098,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_8.urdf,Beechwood_0_int_task_collect_misplaced_items_0_8,Beechwood_0_int,collect_misplaced_items,0,8
5619,6099,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_9.urdf,Beechwood_0_int_task_collect_misplaced_items_0_9,Beechwood_0_int,collect_misplaced_items,0,9
5620,6100,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_10.urdf,Beechwood_0_int_task_collect_misplaced_items_0_10,Beechwood_0_int,collect_misplaced_items,0,10
5621,6101,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_11.urdf,Beechwood_0_int_task_collect_misplaced_items_0_11,Beechwood_0_int,collect_misplaced_items,0,11
5622,6102,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_12.urdf,Beechwood_0_int_task_collect_misplaced_items_0_12,Beechwood_0_int,collect_misplaced_items,0,12
5623,6103,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_13.urdf,Beechwood_0_int_task_collect_misplaced_items_0_13,Beechwood_0_int,collect_misplaced_items,0,13
5624,6104,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_14.urdf,Beechwood_0_int_task_collect_misplaced_items_0_14,Beechwood_0_int,collect_misplaced_items,0,14
5625,6105,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_15.urdf,Beechwood_0_int_task_collect_misplaced_items_0_15,Beechwood_0_int,collect_misplaced_items,0,15
5626,6106,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_16.urdf,Beechwood_0_int_task_collect_misplaced_items_0_16,Beechwood_0_int,collect_misplaced_items,0,16
5627,6107,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_17.urdf,Beechwood_0_int_task_collect_misplaced_items_0_17,Beechwood_0_int,collect_misplaced_items,0,17
5628,6108,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_18.urdf,Beechwood_0_int_task_collect_misplaced_items_0_18,Beechwood_0_int,collect_misplaced_items,0,18
5629,6109,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_19.urdf,Beechwood_0_int_task_collect_misplaced_items_0_19,Beechwood_0_int,collect_misplaced_items,0,19
5630,6110,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_20.urdf,Beechwood_0_int_task_collect_misplaced_items_0_20,Beechwood_0_int,collect_misplaced_items,0,20
5631,6111,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_21.urdf,Beechwood_0_int_task_collect_misplaced_items_0_21,Beechwood_0_int,collect_misplaced_items,0,21
5632,6112,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_22.urdf,Beechwood_0_int_task_collect_misplaced_items_0_22,Beechwood_0_int,collect_misplaced_items,0,22
5633,6113,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_23.urdf,Beechwood_0_int_task_collect_misplaced_items_0_23,Beechwood_0_int,collect_misplaced_items,0,23
5634,6114,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_24.urdf,Beechwood_0_int_task_collect_misplaced_items_0_24,Beechwood_0_int,collect_misplaced_items,0,24
5635,6115,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_25.urdf,Beechwood_0_int_task_collect_misplaced_items_0_25,Beechwood_0_int,collect_misplaced_items,0,25
5636,6116,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_26.urdf,Beechwood_0_int_task_collect_misplaced_items_0_26,Beechwood_0_int,collect_misplaced_items,0,26
5637,6117,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_27.urdf,Beechwood_0_int_task_collect_misplaced_items_0_27,Beechwood_0_int,collect_misplaced_items,0,27
5638,6118,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_28.urdf,Beechwood_0_int_task_collect_misplaced_items_0_28,Beechwood_0_int,collect_misplaced_items,0,28
5639,6119,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_collect_misplaced_items_0_29.urdf,Beechwood_0_int_task_collect_misplaced_items_0_29,Beechwood_0_int,collect_misplaced_items,0,29
5640,6120,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_0.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_0,Benevolence_2_int,collecting_aluminum_cans,0,0
5641,6121,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_1.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_1,Benevolence_2_int,collecting_aluminum_cans,0,1
5642,6122,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_2.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_2,Benevolence_2_int,collecting_aluminum_cans,0,2
5643,6123,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_3.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_3,Benevolence_2_int,collecting_aluminum_cans,0,3
5644,6124,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_4.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_4,Benevolence_2_int,collecting_aluminum_cans,0,4
5645,6125,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_5.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_5,Benevolence_2_int,collecting_aluminum_cans,0,5
5646,6126,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_6.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_6,Benevolence_2_int,collecting_aluminum_cans,0,6
5647,6127,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_7.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_7,Benevolence_2_int,collecting_aluminum_cans,0,7
5648,6128,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_8.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_8,Benevolence_2_int,collecting_aluminum_cans,0,8
5649,6129,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_9.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_9,Benevolence_2_int,collecting_aluminum_cans,0,9
5650,6130,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_10.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_10,Benevolence_2_int,collecting_aluminum_cans,0,10
5651,6131,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_11.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_11,Benevolence_2_int,collecting_aluminum_cans,0,11
5652,6132,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_12.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_12,Benevolence_2_int,collecting_aluminum_cans,0,12
5653,6133,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_13.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_13,Benevolence_2_int,collecting_aluminum_cans,0,13
5654,6134,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_14.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_14,Benevolence_2_int,collecting_aluminum_cans,0,14
5655,6135,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_15.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_15,Benevolence_2_int,collecting_aluminum_cans,0,15
5656,6136,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_16.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_16,Benevolence_2_int,collecting_aluminum_cans,0,16
5657,6137,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_17.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_17,Benevolence_2_int,collecting_aluminum_cans,0,17
5658,6138,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_18.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_18,Benevolence_2_int,collecting_aluminum_cans,0,18
5659,6139,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_19.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_19,Benevolence_2_int,collecting_aluminum_cans,0,19
5660,6140,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_20.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_20,Benevolence_2_int,collecting_aluminum_cans,0,20
5661,6141,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_21.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_21,Benevolence_2_int,collecting_aluminum_cans,0,21
5662,6142,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_22.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_22,Benevolence_2_int,collecting_aluminum_cans,0,22
5663,6143,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_23.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_23,Benevolence_2_int,collecting_aluminum_cans,0,23
5664,6144,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_24.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_24,Benevolence_2_int,collecting_aluminum_cans,0,24
5665,6145,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_25.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_25,Benevolence_2_int,collecting_aluminum_cans,0,25
5666,6146,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_26.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_26,Benevolence_2_int,collecting_aluminum_cans,0,26
5667,6147,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_27.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_27,Benevolence_2_int,collecting_aluminum_cans,0,27
5668,6148,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_28.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_28,Benevolence_2_int,collecting_aluminum_cans,0,28
5669,6149,scenes/Benevolence_2_int/urdf/Benevolence_2_int_task_collecting_aluminum_cans_0_29.urdf,Benevolence_2_int_task_collecting_aluminum_cans_0_29,Benevolence_2_int,collecting_aluminum_cans,0,29
5670,6150,scenes/Pomaria_2_int/urdf/Pomaria_2_int_task_collecting_aluminum_cans_0_0.urdf,Pomaria_2_int_task_collecting_aluminum_cans_0_0,Pomaria_2_int,collecting_aluminum_cans,0,0
5671,6151,scenes/Pomaria_2_int/urdf/Pomaria_2_int_task_collecting_aluminum_cans_0_1.urdf,Pomaria_2_int_task_collecting_aluminum_cans_0_1,Pomaria_2_int,collecting_aluminum_cans,0,1
5672,6152,scenes/Pomaria_2_int/urdf/Pomaria_2_int_task_collecting_aluminum_cans_0_2.urdf,Pomaria_2_int_task_collecting_aluminum_cans_0_2,Pomaria_2_int,collecting_aluminum_cans,0,2
5673,6153,scenes/Pomaria_2_int/urdf/Pomaria_2_int_task_collecting_aluminum_cans_0_3.urdf,Pomaria_2_int_task_collecting_aluminum_cans_0_3,Pomaria_2_int,collecting_aluminum_cans,0,3
